,Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Latitude,Longitude
12085,790000,895.0,85,2,1,0,0,0,0,0,0,Consolação/São Paulo,-23.5520819,-46.6538025
12086,300000,738.0,39,1,1,0,1,0,0,0,0,Consolação/São Paulo,-23.5492047,-46.645271
12087,480000,400.0,40,1,1,0,1,0,1,1,0,Consolação/São Paulo,-23.5518635,-46.6549948
12088,390000,365.0,35,1,1,0,1,0,1,1,0,Consolação/São Paulo,-23.5528424,-46.6511485
12090,435000,450.0,70,2,1,0,1,0,0,0,0,Consolação/São Paulo,-23.5518407,-46.6546978
12091,1300000,670.0,75,3,3,2,1,1,1,1,0,Consolação/São Paulo,-23.5576278,-46.6559141
12092,425000,650.0,38,1,1,0,1,0,0,1,0,Consolação/São Paulo,-23.5550042,-46.6538912
12093,850000,910.0,110,2,1,0,1,0,0,0,0,Consolação/São Paulo,-23.5509966,-46.647797
12094,395000,608.0,52,1,1,0,0,0,0,0,0,Liberdade/São Paulo,-23.5631777,-46.643519
12095,530000,550.0,68,2,2,1,1,0,1,1,0,Liberdade/São Paulo,-23.559635,-46.6342959
12096,269000,150.0,46,1,1,0,1,0,0,0,0,Liberdade/São Paulo,-23.5552864,-46.6284736
12097,240000,380.0,55,1,1,0,0,0,1,0,0,Liberdade/São Paulo,-23.552992,-46.6283167
12098,359000,370.0,59,3,2,1,1,0,0,1,0,Liberdade/São Paulo,-23.5535307,-46.62803
12099,720000,500.0,67,2,2,1,1,0,0,0,0,Liberdade/São Paulo,-23.559635,-46.6342959
12100,410000,730.0,43,1,2,1,1,0,0,0,0,Liberdade/São Paulo,-23.5642916,-46.6322604
12101,399000,760.0,75,2,1,0,0,1,0,0,0,Liberdade/São Paulo,-23.5616968,-46.6376416
12102,300000,500.3493233920252,78,2,1,0,0,0,0,0,0,Liberdade/São Paulo,-23.5624819,-46.6385915
12103,379877,450.0,40,1,1,0,1,0,0,1,0,Liberdade/São Paulo,-23.559635,-46.6324959
12104,560000,628.8248094412793,73,3,2,0,2,0,0,0,0,Liberdade/São Paulo,-23.5667843,-46.6299201
12105,495900,700.0,69,2,2,1,1,0,0,1,0,Liberdade/São Paulo,-23.5588607,-46.6338127
12106,494000,700.0,69,2,2,1,1,0,1,1,0,Liberdade/São Paulo,-23.5588607,-46.6338127
12107,496000,700.0,69,2,2,1,1,0,1,1,0,Liberdade/São Paulo,-23.5588607,-46.6338127
12108,350000,446.0,53,2,1,0,2,0,0,1,0,Liberdade/São Paulo,-23.556144,-46.6290349
12109,259900,347.53566123989464,48,2,1,0,1,0,0,1,0,Liberdade/São Paulo,-23.5540003,-46.6281125
12110,250000,453.0,45,1,1,0,1,0,0,1,0,Liberdade/São Paulo,-23.5552938,-46.6285289
12111,199000,200.0,48,1,2,1,1,0,0,0,0,Liberdade/São Paulo,-23.5617874,-46.6285061
12112,380000,700.0,87,2,1,0,0,1,0,0,0,Liberdade/São Paulo,-23.5601274,-46.6332099
12113,209900,258.1622174579288,34,1,1,0,0,0,0,0,0,Liberdade/São Paulo,-23.5592698,-46.6237434
12114,900000,1231.3775985475884,167,3,1,0,1,0,0,0,0,Liberdade/São Paulo,-23.5678418,-46.6351159
12115,420000,690.0,78,2,1,0,1,0,1,0,0,Liberdade/São Paulo,-23.5579833,-46.6316358
12116,240000,358.0,50,1,1,0,0,0,0,0,0,Liberdade/São Paulo,-23.5528718,-46.628172
12117,205000,350.0,40,2,1,0,0,0,0,0,0,Liberdade/São Paulo,-23.5533418,-46.6285067
12118,691000,1835.0,75,3,2,1,2,0,0,0,0,Liberdade/São Paulo,-23.5693844,-46.6340343
12119,650000,800.0,110,3,2,1,1,0,0,0,0,Liberdade/São Paulo,-23.559635,-46.6324959
12120,371000,390.0,44,2,1,0,0,0,0,0,0,Liberdade/São Paulo,-23.5592698,-46.6237434
12121,600000,1250.0,75,2,2,1,1,0,1,0,0,Liberdade/São Paulo,-23.5661129,-46.6417421
12122,970000,700.0,95,3,2,1,2,0,0,1,0,Pari/São Paulo,-23.5289017,-46.6023121
12123,350000,380.0,53,2,1,0,1,0,0,1,0,Pari/São Paulo,-23.5252904,-46.6032356
12124,340000,480.0,56,1,1,0,1,0,1,0,0,República/São Paulo,-23.5427711,-46.6434942
12125,900000,980.0,245,4,3,1,1,1,1,0,0,República/São Paulo,-23.5435717,-46.6464155
12126,580000,605.7923960287344,65,2,2,1,1,0,0,1,0,República/São Paulo,-23.5451075,-46.642778
12127,410000,420.0,48,1,2,1,1,0,0,0,0,República/São Paulo,-23.5427711,-46.6434942
12128,200000,200.0,30,1,1,0,0,1,0,0,0,República/São Paulo,-23.5451599,-46.6439754
12129,225000,215.0,36,1,1,0,1,0,0,0,0,República/São Paulo,-23.5405386,-46.6437062
12130,476000,550.0,50,1,1,0,1,0,0,1,0,República/São Paulo,-23.4855794,-46.7087635
12131,300000,568.0,53,2,1,0,0,0,0,0,0,República/São Paulo,-23.5459454,-46.6466066
12132,2300000,3016.350399912854,393,3,2,1,1,0,0,0,0,República/São Paulo,-23.5462519,-46.6432651
12133,259900,405.0,43,1,2,1,0,1,1,0,0,República/São Paulo,-23.5421669,-46.646726
12134,218000,350.0,45,1,1,0,0,1,0,0,0,República/São Paulo,-23.5387106,-46.6462672
12135,690000,1200.0,127,3,1,0,0,0,0,0,0,República/São Paulo,-23.5416959,-46.6456572
12136,2300000,3016.350399912854,393,3,4,0,1,0,0,0,0,República/São Paulo,-23.544085,-46.6425002
12137,290000,645.0,42,1,1,0,0,1,0,0,0,República/São Paulo,-23.5446125,-46.644137
12138,349000,400.0,36,1,2,1,1,0,0,1,0,República/São Paulo,-23.5436881,-46.6452205
12139,409000,400.0,50,1,2,1,1,0,0,1,0,República/São Paulo,-23.5437255,-46.6449036
12140,445000,400.0,50,1,2,1,1,0,0,1,0,República/São Paulo,-23.543724,-46.6449578
12141,640000,500.0,49,1,1,0,1,0,0,1,0,República/São Paulo,-23.5407898,-46.6430678
12142,485000,450.0,45,1,1,0,1,0,0,1,0,República/São Paulo,-23.5407898,-46.6430678
12144,435900,400.0,45,1,2,1,1,0,0,1,0,República/São Paulo,-23.5409625,-46.6431693
12145,350000,560.0,57,1,1,0,0,1,0,0,0,República/São Paulo,-23.5426902,-46.6465377
12146,368000,480.0,70,2,1,0,0,0,0,0,0,República/São Paulo,-23.5424963,-46.6386349
12147,294000,293.7428362605414,31,1,1,0,0,0,0,0,0,República/São Paulo,-23.5434743,-46.6454238
12148,298000,538.0,46,1,1,0,0,0,0,0,0,Santa Cecília/São Paulo,-23.537152,-46.6544809
12149,930000,2000.0,127,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,-23.538683,-46.6590351
12150,335000,400.0,36,1,2,1,1,0,0,1,0,Santa Cecília/São Paulo,-23.5312368,-46.6565733
12151,424000,500.0,50,1,1,0,1,0,0,1,0,Santa Cecília/São Paulo,-23.531177,-46.6515444
12152,300000,350.0,54,1,1,0,0,0,0,0,0,Santa Cecília/São Paulo,-23.534921,-46.6532127
12153,350000,390.0,36,1,1,0,1,0,1,1,0,Santa Cecília/São Paulo,-23.5339913,-46.6490184
12154,584900,738.0,45,1,1,0,1,0,0,1,0,Santa Cecília/São Paulo,-23.5350702,-46.6613873
12155,1590000,2300.0,198,3,2,1,2,0,0,0,0,Santa Cecília/São Paulo,-23.536674,-46.6599245
12156,1600000,1650.0,180,4,2,1,2,0,0,0,0,Santa Cecília/São Paulo,-23.5380644,-46.6577914
12157,250000,640.0,30,1,1,0,1,1,0,1,0,Santa Cecília/São Paulo,-23.5440232,-46.6452776
12158,340000,320.0,75,2,1,0,0,0,0,0,0,Santa Cecília/São Paulo,-23.5323471,-46.6617716
12159,480000,680.0,62,1,1,0,0,0,0,0,0,Santa Cecília/São Paulo,-23.5435776,-46.6523811
12160,200000,413.0,31,1,1,0,1,0,0,0,0,Santa Cecília/São Paulo,-23.5338527,-46.6569541
12161,410000,450.0,39,1,1,0,1,0,0,0,0,Santa Cecília/São Paulo,-23.5366288,-46.651696
12162,898000,1136.0,110,2,2,1,1,1,0,0,0,Santa Cecília/São Paulo,-23.534627,-46.657863
12163,265000,300.0,30,1,1,0,1,0,0,1,0,Santa Cecília/São Paulo,-23.5406745,-46.6511473
12164,570000,895.0,55,2,1,0,1,1,0,0,0,Santa Cecília/São Paulo,-23.5357994,-46.6556046
12165,580000,450.0,74,1,1,0,0,0,0,0,0,Santa Cecília/São Paulo,-23.537152,-46.6544809
12166,300000,530.0,43,1,2,1,1,1,0,0,0,Santa Cecília/São Paulo,-23.5336025,-46.649508
12167,500000,752.0,92,3,1,0,0,0,0,0,0,Santa Cecília/São Paulo,-23.5467499,-46.6481242
12168,950000,800.0,106,2,2,1,1,1,0,0,0,Santa Cecília/São Paulo,-23.5430151,-46.6533012
12169,820000,2600.0,144,3,2,1,1,0,1,0,0,Santa Cecília/São Paulo,-23.538954,-46.6582542
12170,850000,1030.0,160,3,1,0,1,1,0,0,0,Santa Cecília/São Paulo,-23.5321781,-46.6520284
12171,1220000,1100.0,94,2,2,1,1,0,0,0,0,Santa Cecília/São Paulo,-23.537152,-46.6627421
12172,583000,230.0,95,2,2,1,1,0,0,0,0,Santa Cecília/São Paulo,-23.538642,-46.6494162
12173,1450000,2100.0,213,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,-23.5358799,-46.6575683
12174,1890000,1850.0,200,3,2,1,2,0,0,0,0,Santa Cecília/São Paulo,-23.5373817,-46.6600132
12175,695000,848.0,94,3,2,1,2,0,0,1,0,Santa Cecília/São Paulo,-23.537152,-46.6544809
12176,595000,820.0,55,2,1,0,1,0,0,0,0,Santa Cecília/São Paulo,-23.537152,-46.6544809
12177,530000,750.0,129,3,2,0,0,1,0,0,0,Santa Cecília/São Paulo,-23.5364508,-46.646523
12178,890000,1052.7174228483773,127,3,2,1,1,0,0,0,0,Santa Cecília/São Paulo,-23.538683,-46.6590351
12179,230000,337.0,40,1,1,0,0,0,1,0,0,Sé/São Paulo,-23.5522912,-46.6284392
12180,299000,275.0,45,1,1,0,0,1,1,0,0,Sé/São Paulo,-23.5501844,-46.6365717
12181,234000,250.0,54,2,1,0,0,0,0,0,0,Sé/São Paulo,-23.5502239,-46.6378521
12182,220000,320.0,34,1,1,0,0,0,1,0,0,Sé/São Paulo,-23.5526566,-46.629622
12183,240000,300.0,32,1,2,1,1,0,0,0,0,Sé/São Paulo,-23.547282,-46.6243852
12184,320000,551.0,48,1,1,0,1,0,0,0,0,Sé/São Paulo,-23.5552554,-46.631593
12185,637000,565.2187227564316,48,1,2,1,1,1,0,1,0,Sé/São Paulo,-23.5496911,-46.6437583
12186,259900,550.0,62,2,1,0,0,0,0,0,0,Sé/São Paulo,-23.5478475,-46.6305075
12187,640000,700.0,78,3,2,1,2,0,1,0,0,Casa Verde/São Paulo,-23.5132101,-46.6561835
12188,400000,350.0,56,2,2,1,2,0,0,0,0,Casa Verde/São Paulo,-23.4926895,-46.6730059
12189,694000,1200.0,130,3,4,1,2,0,1,1,0,Casa Verde/São Paulo,-23.508426,-46.6619467
12190,425000,500.0,65,2,2,1,2,0,0,1,0,Casa Verde/São Paulo,-23.4994835,-46.648322
12191,690000,650.0,88,3,2,1,2,0,0,0,0,Casa Verde/São Paulo,-23.5113123,-46.6556428
12192,459000,466.78942838115074,49,1,1,0,1,0,1,1,0,Casa Verde/São Paulo,-23.5096375,-46.6519143
12193,405000,550.0,64,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,-23.5056813,-46.6657791
12194,539000,350.0,65,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,-23.5124632,-46.6565075
12195,441400,450.0,48,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,-23.5096375,-46.65656665
12196,425000,400.0,60,3,2,1,1,0,0,1,0,Casa Verde/São Paulo,-23.5054645,-46.6711
12197,325000,750.0,70,3,2,0,1,0,0,1,0,Casa Verde/São Paulo,-23.5135504,-46.6589431
12198,275000,500.0,58,2,1,0,1,0,0,0,0,Casa Verde/São Paulo,-23.4935819,-46.6680178
12199,2900000,1750.0,311,3,4,3,4,0,0,0,0,Casa Verde/São Paulo,-23.5097376,-46.650593
12200,480000,478.9117945753891,49,1,1,0,1,0,0,0,0,Casa Verde/São Paulo,-23.5096375,-46.6519143
12201,530000,710.9175251614674,96,3,2,1,1,0,0,1,0,Casa Verde/São Paulo,-23.5097784,-46.6638487
12202,1070000,1900.0,192,4,3,2,2,1,1,1,0,Casa Verde/São Paulo,-23.5096375,-46.65656665
12203,620000,890.0,90,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,-23.5077799,-46.6621035
12204,260000,585.0,60,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,-23.4936794,-46.6681372
12205,350000,450.0,60,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,-23.4937514,-46.6681499
12206,412000,487.2025139287501,60,3,2,1,1,0,0,1,0,Casa Verde/São Paulo,-23.5054645,-46.6711
12207,570000,1030.0,96,3,2,1,1,0,0,1,0,Casa Verde/São Paulo,-23.5097784,-46.6638487
12208,697000,900.0,90,3,2,1,1,0,0,0,0,Casa Verde/São Paulo,-23.5030712,-46.6439368
12209,850000,500.0,88,2,2,1,2,0,0,1,0,Casa Verde/São Paulo,-23.5116028,-46.6556275
12210,890000,901.4407550258338,92,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,-23.5113123,-46.6556428
12211,580000,570.0,84,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,-23.5083155,-46.6595751
12212,480000,600.0,58,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,-23.4973183,-46.6660338
12213,329000,350.0,47,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,-23.5103837,-46.6565521
12214,409869,430.0,53,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,-23.510311,-46.6565652
12215,340000,460.0,71,2,1,0,0,1,0,0,0,Casa Verde/São Paulo,-23.5096375,-46.65656665
12216,600000,370.0,100,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,-23.5108153,-46.6545969
12217,745000,817.7387027322834,92,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,-23.500234,-46.6482104
12218,320000,800.0,70,3,2,1,1,0,0,0,0,Casa Verde/São Paulo,-23.5053909,-46.6227832
12219,721001,559.0,88,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,-23.5127261,-46.6542406
12220,349000,800.0,74,3,2,1,1,0,0,1,0,Casa Verde/São Paulo,-23.510316,-46.6603704
12221,1113000,1107.9681680638632,110,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,-23.5112855,-46.6559603
12222,450000,623.0,71,3,2,1,2,0,0,0,0,Casa Verde/São Paulo,-23.4922795,-46.6470328
12223,500000,350.0,89,3,1,0,1,0,0,0,0,Casa Verde/São Paulo,-23.5064322,-46.6400552
12224,775000,630.0,92,3,2,1,2,1,0,1,0,Casa Verde/São Paulo,-23.500234,-46.6482104
12225,1840000,1856.1194192981136,186,3,4,3,3,0,0,0,0,Casa Verde/São Paulo,-23.5095171,-46.6510012
12226,645000,1050.0,90,3,2,1,2,0,0,1,0,Casa Verde/São Paulo,-23.5077799,-46.6621035
12227,542000,900.0,105,2,2,1,1,0,0,1,0,Casa Verde/São Paulo,-23.5142036,-46.6582605
12228,480000,964.0,88,3,2,1,1,0,0,0,0,Casa Verde/São Paulo,-23.5093633,-46.6654343
12229,500000,895.0,83,3,2,1,2,0,0,0,0,Casa Verde/São Paulo,-23.506832,-46.6551065
12230,228000,337.7655907537446,50,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,-23.4677608,-46.5904118
12231,270000,600.0,78,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,-23.4668078,-46.5885513
12232,359000,350.0,67,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,-23.4654435,-46.5852864
12233,293500,310.0,59,3,2,1,1,0,1,1,0,Jaçanã/São Paulo,-23.4830921,-46.5657512
12234,325200,270.0,60,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,-23.4777783,-46.5734555
12235,255000,300.0,46,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,-23.4786815,-46.5728237
12236,252135,350.0,47,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,-23.4831249,-46.5669292
12237,220000,505.0,61,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,-23.4597248,-46.5845226
12238,298000,300.0,50,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,-23.4801732,-46.5721075
12239,210000,50.0,50,2,1,0,1,0,0,0,0,Jaçanã/São Paulo,-23.4654282,-46.5693564
12240,249000,390.0,60,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,-23.4761959,-46.5687873
12241,292000,300.0,59,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,-23.4830997,-46.5657681
12242,323700,270.0,60,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,-23.4777783,-46.5734555
12243,299000,392.0,51,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,-23.4657025,-46.585427
12244,350000,532.0,66,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,-23.4692297,-46.5757526
12245,265000,320.0,49,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,-23.4778782,-46.5734214
12246,325000,428.33690153418877,58,2,2,1,1,0,0,1,0,Jaçanã/São Paulo,-23.4831249,-46.5669292
12247,340000,390.0,76,2,1,0,2,0,0,0,0,Jaçanã/São Paulo,-23.4621027,-46.5858793
12248,650000,1437.1611465293042,248,3,2,1,2,0,0,0,0,Jaçanã/São Paulo,-23.469357,-46.5826741
12249,236500,310.0,48,2,1,0,1,0,1,1,0,Jaçanã/São Paulo,-23.4830921,-46.5657512
12250,295000,428.30799757928185,62,2,1,0,1,1,0,0,0,Jaçanã/São Paulo,-23.4705432,-46.5868625
12251,313500,300.0,49,2,1,0,1,0,0,1,0,Jaçanã/São Paulo,-23.4654864,-46.5855662
12252,315000,300.0,67,3,2,1,1,0,0,1,0,Jaçanã/São Paulo,-23.4686195,-46.5756279
12253,890000,1500.0,126,3,4,3,3,0,0,1,0,Mandaqui/São Paulo,-23.477656,-46.6324771
12254,457000,590.9784420822832,78,3,2,1,2,0,0,0,0,Mandaqui/São Paulo,-23.4742497,-46.6317495
12255,730000,809.0798697363989,92,3,2,1,2,0,0,0,0,Mandaqui/São Paulo,-23.47185,-46.6303673
12256,840000,1088.687503833662,142,3,4,3,3,0,0,0,0,Mandaqui/São Paulo,-23.4810332,-46.6343905
12257,1000000,1431.7354386575976,200,3,2,1,3,0,0,1,0,Mandaqui/São Paulo,-23.4667789,-46.6319613
12258,420000,800.0,75,3,2,1,2,0,0,1,0,Mandaqui/São Paulo,-23.4731996,-46.6373108
12259,310000,960.0,70,2,2,1,1,0,0,1,0,Mandaqui/São Paulo,-23.4804903,-46.6315631
12260,1150000,1215.7704329713556,130,3,4,3,3,0,0,0,0,Mandaqui/São Paulo,-23.477656,-46.6324771
12261,301600,375.9294074776692,49,2,1,0,1,0,0,1,0,Mandaqui/São Paulo,-23.468157,-46.6505828
12262,800000,950.0,118,3,2,1,3,0,0,1,0,Mandaqui/São Paulo,-23.4742021,-46.6342779
12263,490000,618.6722556916602,80,3,2,1,2,0,0,1,0,Mandaqui/São Paulo,-23.4742497,-46.6317495
12264,425000,546.573121969103,72,2,2,1,1,0,0,0,0,Mandaqui/São Paulo,-23.4732332,-46.6312492
12265,900000,1127.6450263264155,143,3,2,1,3,0,0,1,0,Mandaqui/São Paulo,-23.484835,-46.6257766
12266,295000,560.0,60,2,1,0,1,0,0,0,0,Mandaqui/São Paulo,-23.4844552,-46.65695
12267,585000,1000.0,94,2,3,2,3,0,0,1,0,Mandaqui/São Paulo,-23.4762825,-46.630494
12268,375000,760.0,74,3,2,1,1,0,0,1,0,Mandaqui/São Paulo,-23.4785524,-46.6425362
12269,800000,960.0,75,3,2,1,1,0,0,1,0,Mandaqui/São Paulo,-23.4742021,-46.6308735
12270,510000,680.0,84,3,2,1,2,0,0,0,0,Mandaqui/São Paulo,-23.4707226,-46.6302437
12271,580000,644.6921106116743,74,2,1,0,1,0,0,0,0,Mandaqui/São Paulo,-23.4724991,-46.6303181
12272,1300000,1643.8118131582278,209,3,4,3,6,1,0,0,0,Mandaqui/São Paulo,-23.4652500153,-46.6336631775
12273,280000,300.0,56,2,1,0,1,0,0,0,0,Mandaqui/São Paulo,-23.4767598,-46.6344897
12274,550000,618.7300636014741,72,2,2,1,1,1,0,0,0,Mandaqui/São Paulo,-23.4848252,-46.6419109
12275,420000,650.0,70,2,1,0,1,1,0,1,0,Mandaqui/São Paulo,-23.4856735,-46.6452155
12276,620000,755.0,91,3,2,1,2,0,0,1,0,Mandaqui/São Paulo,-23.4730822,-46.6365443
12277,1100000,1135.0413702078208,118,3,2,1,4,0,1,1,0,Mandaqui/São Paulo,-23.4801209,-46.6369229
12278,310000,960.0,70,2,2,1,1,0,0,0,0,Mandaqui/São Paulo,-23.4804903,-46.6315631
12279,450000,800.0,70,2,2,1,1,0,1,1,0,Mandaqui/São Paulo,-23.4662746,-46.6321384
12280,805000,1146.2829893424778,160,4,2,1,2,0,0,1,0,Mandaqui/São Paulo,-23.4723885,-46.6373664
12281,400000,485.0,58,2,1,0,1,0,0,1,0,Mandaqui/São Paulo,-23.4832183,-46.6415267
12282,215000,350.0,38,1,1,0,1,0,0,0,0,Mandaqui/São Paulo,-23.4842803,-46.6572386
12283,630000,708.1324113383469,82,3,2,1,2,0,0,1,0,Mandaqui/São Paulo,-23.4732178,-46.6377828
12284,404000,600.0,68,2,2,1,1,0,0,1,0,Mandaqui/São Paulo,-23.4753819,-46.6270726
12285,1050000,1123.4673555917348,122,3,2,1,2,0,0,1,0,Mandaqui/São Paulo,-23.4834042,-46.6418174
12286,949000,790.0,135,3,4,3,2,0,1,1,0,Santana/São Paulo,-23.4830307,-46.6317541
12287,2800000,2000.0,265,4,5,4,4,0,0,0,0,Santana/São Paulo,-23.4937573,-46.628264
12288,725000,754.3273059605177,80,3,2,1,2,0,0,1,0,Santana/São Paulo,-23.4924968,-46.6374062
12289,2200000,2900.0,386,5,5,2,5,0,0,1,0,Santana/São Paulo,-23.493719,-46.6277248
12290,395000,720.0,72,2,1,0,1,0,0,0,0,Santana/São Paulo,-23.4930678,-46.6272287
12291,450000,465.9163190928356,50,1,1,0,1,0,0,1,0,Santana/São Paulo,-23.5011943,-46.6196809
12292,800000,1056.9529014928721,140,3,2,1,1,0,0,0,0,Santana/São Paulo,-23.5012165,-46.6309262
12293,450000,600.0,42,1,2,1,2,1,1,1,1,Santana/São Paulo,-23.5155604,-46.6331274
12294,320000,675.0,47,2,1,0,1,0,0,0,0,Santana/São Paulo,-23.4969982,-46.6365537
12295,1200000,1417.5208299929254,170,4,4,3,2,1,0,1,0,Santana/São Paulo,-23.4886527,-46.6221687
12296,750000,1700.0,130,3,3,2,4,1,0,1,0,Santana/São Paulo,-23.4865419,-46.6277248
12297,1200000,2700.0,330,4,3,2,3,0,0,1,0,Santana/São Paulo,-23.493719,-46.6277248
12298,540000,656.0,78,3,2,1,2,0,0,1,0,Santana/São Paulo,-23.493719,-46.6277248
12299,1650000,1055.0,213,4,5,4,4,1,0,1,0,Santana/São Paulo,-23.493719,-46.6277248
12300,409000,1050.0,90,3,1,0,2,0,0,0,0,Santana/São Paulo,-23.4861872,-46.627722
12301,586000,674.0887868653211,80,3,2,1,2,0,0,1,0,Santana/São Paulo,-23.493719,-46.6277248
12302,455000,709.0,74,3,2,1,1,0,0,0,0,Santana/São Paulo,-23.500048,-46.6298508
12303,425000,730.0,68,2,1,0,1,0,0,0,0,Santana/São Paulo,-23.4855964,-46.6208949
12304,345000,570.0,51,2,1,0,1,0,0,1,0,Santana/São Paulo,-23.493719,-46.6277248
12305,954000,2300.0,190,3,3,1,2,0,0,0,0,Santana/São Paulo,-23.4922996,-46.630392
12306,369900,553.6660566804937,81,2,2,0,0,1,0,0,0,Santana/São Paulo,-23.4914207,-46.6251146
12307,585000,716.7334364244175,90,2,2,1,2,0,0,0,0,Santana/São Paulo,-23.4939184,-46.6249645
12308,320000,450.0,52,2,1,0,1,0,0,0,0,Tremembé/São Paulo,-23.4572828,-46.6208532
12309,350000,445.0,64,2,1,0,1,1,0,0,0,Tremembé/São Paulo,-23.4681022,-46.6085257
12310,190000,250.0,50,2,1,0,1,0,0,0,0,Tremembé/São Paulo,-23.4576164,-46.615185999999994
12311,650000,628.0,82,3,2,1,1,1,0,0,0,Tremembé/São Paulo,-23.460196,-46.6244757
12312,390000,496.11384474753044,65,2,1,0,1,0,0,0,0,Tremembé/São Paulo,-23.4585944,-46.6195514
12313,310000,480.0,60,2,1,0,1,0,0,0,0,Tremembé/São Paulo,-23.4576164,-46.615185999999994
12314,410000,447.14828827969234,51,2,1,0,1,0,1,1,0,Tremembé/São Paulo,-23.4200734,-46.5806204
12315,580000,735.0,83,3,2,1,1,0,0,1,0,Tremembé/São Paulo,-23.4685766,-46.615596
12316,800000,905.6762336703287,105,3,2,1,2,0,0,1,0,Tremembé/São Paulo,-23.4523535,-46.6241537
12317,266000,489.0,51,2,1,0,1,0,0,1,0,Tremembé/São Paulo,-23.420925,-46.5817346
12318,585000,630.2896262401068,70,2,2,1,1,0,0,1,0,Tremembé/São Paulo,-23.4694085,-46.6072126
12319,270000,420.0,58,2,1,0,1,0,0,0,0,Tremembé/São Paulo,-23.4572828,-46.6208532
12320,1045000,1051.4260297789913,106,3,2,1,2,0,0,1,0,Tremembé/São Paulo,-23.4506362,-46.6234379
12321,373000,350.0,47,2,1,0,1,0,1,0,0,Tremembé/São Paulo,-23.4701186,-46.6078253
12322,380000,464.40814636164754,59,2,2,1,1,0,0,1,0,Tremembé/São Paulo,-23.4641288,-46.6011021
12323,420000,487.49836768400627,59,2,2,1,1,0,0,1,0,Tremembé/São Paulo,-23.4641288,-46.6011021
12324,1280000,980.0,153,3,3,2,2,0,1,0,0,Tremembé/São Paulo,-23.5002428,-46.6276118
12325,500000,533.6788103287238,59,2,2,1,1,0,0,1,0,Tremembé/São Paulo,-23.4641288,-46.6011021
12326,275000,420.0,55,2,1,0,1,1,0,0,0,Tremembé/São Paulo,-23.4565509,-46.6206706
12327,320000,600.0,64,2,2,0,1,0,0,0,0,Tucuruvi/São Paulo,-23.4759017,-46.592877
12328,424000,671.3393912032944,101,3,2,1,2,0,0,1,0,Tucuruvi/São Paulo,-23.4790981,-46.6083118
12329,362000,579.0,70,3,1,0,1,0,0,1,0,Tucuruvi/São Paulo,-23.4662629,-46.6031151
12330,394000,350.0,70,2,1,0,1,0,0,0,0,Tucuruvi/São Paulo,-23.4673127,-46.6082796
12331,328900,408.9772455670411,53,2,2,1,1,1,0,1,0,Tucuruvi/São Paulo,-23.4766864777,-46.607867
12332,410000,546.5586699916496,74,2,1,0,1,0,0,1,0,Tucuruvi/São Paulo,-23.4766864777,-46.6237449646
12333,630000,875.0,89,3,2,1,2,1,0,1,0,Tucuruvi/São Paulo,-23.4766864777,-46.607867
12334,340000,500.0,65,3,1,0,1,0,0,0,0,Tucuruvi/São Paulo,-23.4502803,-46.6169969
12335,400001,500.0,75,3,2,1,2,0,0,0,0,Tucuruvi/São Paulo,-23.4733124,-46.5998874
12336,324900,380.0,88,2,2,1,1,0,0,1,0,Tucuruvi/São Paulo,-23.4766177,-46.6036969
12337,660000,650.0,82,2,2,1,1,0,1,1,0,Tucuruvi/São Paulo,-23.4766864777,-46.607867
12338,417400,310.0,65,3,2,1,1,0,0,1,0,Tucuruvi/São Paulo,-23.4766177,-46.6036969
12339,273000,240.0,44,2,1,0,1,0,0,1,0,Tucuruvi/São Paulo,-23.4750723,-46.5916168
