,Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,district_class
4614,1250000,1010.0,142,3,5,3,2,1,0,1,C
4615,830000,900.0,94,3,2,1,2,1,0,1,C
4616,800000,660.0,76,3,2,1,2,0,1,1,C
4617,945000,730.0,99,3,4,3,2,1,0,1,C
4618,1350000,1000.0,141,3,5,3,2,1,0,1,C
4619,830000,750.0,88,3,3,2,2,1,1,1,C
4620,199000,200.0,38,2,1,0,0,0,0,0,C
4621,300000,348.0,61,1,1,0,0,0,0,0,B
4622,550000,500.0,64,3,2,1,2,0,0,1,C
4623,1220000,1200.0,126,4,2,1,2,0,0,1,B
4624,452161,400.0,67,2,2,1,1,1,0,1,C
4625,475000,569.0,53,2,1,0,1,0,1,1,B
4626,369000,419.1586209150592,50,2,1,0,1,0,0,0,C
4627,1090000,800.0,145,4,2,3,3,0,0,1,C
4628,420000,740.0,79,2,1,0,1,0,0,0,B
4629,210000,200.0,34,2,1,0,0,0,0,0,C
4630,178000,210.0,31,1,1,0,0,0,0,0,C
4631,620000,454.0,70,3,2,1,1,0,0,1,C
4632,770000,1026.0,93,3,3,1,2,0,0,1,B
4633,560000,420.0,67,3,1,0,2,1,0,0,B
4634,670000,505.0,70,2,2,1,2,1,0,1,C
4635,383000,1000.0,57,2,1,0,1,0,0,0,B
4636,620000,650.0,94,3,2,1,2,0,0,1,C
4637,330000,366.3903215612506,43,2,1,0,1,0,0,0,C
4638,540000,480.0,63,2,2,1,2,0,0,1,B
4639,770000,500.0,70,3,2,1,1,0,0,1,B
4640,777000,760.0,103,4,2,1,2,0,0,0,C
4641,220000,230.0,34,2,1,0,0,0,0,0,C
4642,339000,390.0,46,2,1,0,1,0,1,0,C
4643,640000,500.0,66,2,1,0,1,0,1,1,C
4644,600000,690.0,70,2,2,1,2,0,1,1,C
4645,1100001,850.0,132,4,2,1,2,1,0,0,C
4646,600000,600.0,86,2,1,0,1,0,0,0,B
4647,1380000,980.0,145,3,2,1,3,0,0,1,C
4648,595000,550.0,62,2,2,1,1,0,0,1,C
4649,452161,400.0,67,2,2,1,1,1,0,1,C
4650,380000,721.0,34,1,1,0,1,0,0,1,B
4651,349000,210.0,68,1,1,0,0,0,0,0,B
4652,2600000,3500.0,295,3,3,2,1,0,0,0,B
4653,249000,345.0,39,1,1,0,0,0,0,0,B
4654,250000,260.0,31,1,1,0,0,0,1,0,B
4655,350000,1500.0,36,1,1,0,1,0,0,1,B
4656,3800000,4874.0,420,4,3,2,3,0,0,0,B
4657,500000,150.0,136,3,1,0,0,1,0,0,B
4658,477000,933.0,116,2,2,1,1,0,0,0,B
4659,850000,656.0,88,2,2,1,1,0,0,0,B
4660,440000,416.0,38,1,1,0,0,1,0,0,B
4661,320000,680.0,35,1,1,0,1,0,0,0,B
4662,2540000,1999.0,350,3,2,1,2,0,1,0,B
4663,380000,489.0,47,1,1,0,1,0,1,0,B
4664,315000,444.1752987496767,63,1,1,0,0,1,0,0,B
4665,425000,480.0,65,2,1,0,1,0,0,0,B
4666,630000,680.0,62,2,2,1,1,0,1,1,B
4667,1700000,3200.0,235,4,4,1,1,0,0,0,B
4668,345000,493.0,48,2,1,0,0,0,0,0,B
4669,459000,500.0,48,2,1,0,1,0,0,1,B
4670,848000,1300.0,120,3,2,1,1,0,0,0,B
4671,330000,890.0,83,2,1,0,0,1,0,0,B
4672,300000,380.0,60,1,1,0,0,1,1,0,B
4673,870000,1060.0,114,3,2,1,1,1,1,0,B
4674,300000,430.0,64,1,1,0,1,1,0,0,B
4675,519000,548.9688559660597,60,2,2,1,1,0,0,1,B
4676,370000,390.0,52,1,2,1,1,0,0,0,B
4677,500000,580.0,50,1,1,0,1,0,1,1,B
4678,1200000,1200.0,147,3,1,0,1,0,0,0,B
4679,710000,800.0,64,2,2,1,1,0,0,1,B
4680,739000,460.0,65,3,2,1,1,0,0,1,B
4681,369000,510.0,45,1,1,0,1,0,0,0,B
4682,590000,482.0,75,2,1,0,1,0,0,0,B
4683,245000,390.0,30,1,1,0,1,0,1,0,B
4684,1300000,732.0,75,3,2,1,1,0,0,1,B
4685,800000,780.0,94,2,2,1,1,0,0,0,B
4686,1580000,900.0,130,3,2,1,1,0,1,0,B
4687,480000,650.0,156,3,2,1,1,1,0,0,C
4688,750000,700.0,97,3,2,1,2,1,0,1,C
4689,600000,700.0,150,3,2,1,1,0,0,0,C
4690,250000,300.0,80,3,1,0,0,0,0,0,C
4691,750000,1300.0,164,3,2,1,1,0,0,0,C
4692,610000,500.0,67,3,2,1,1,1,0,1,C
4693,400000,238.0,62,2,1,0,0,1,0,0,C
4694,945000,1837.0,200,3,2,1,1,0,0,0,C
4695,480000,638.0,68,3,2,1,1,0,0,0,C
4696,420000,707.0,80,2,1,0,1,1,0,0,C
4697,479000,570.0,58,2,2,1,1,0,0,1,C
4698,370000,550.0,49,2,1,0,1,0,0,0,C
4699,610000,600.0,67,3,2,1,1,0,1,1,C
4700,650000,250.0,130,3,2,1,1,1,0,0,C
4701,360000,100.0,120,3,2,0,1,0,0,0,C
4702,590000,600.0,70,3,2,1,1,0,0,1,C
4703,450000,550.0,61,3,2,1,1,0,1,1,C
4704,780000,550.0,140,3,1,0,0,1,0,0,C
4705,350000,500.0,70,2,1,0,0,0,0,0,C
4706,362000,441.05097523893954,56,1,2,1,1,0,0,1,C
4707,445000,500.0,65,3,2,1,1,0,1,1,C
4708,800000,720.0,97,3,1,0,2,0,0,0,C
4709,1015000,2200.0,200,4,2,1,2,1,0,0,C
4710,435000,700.0,68,2,2,1,2,1,1,1,C
4711,368000,240.0,97,2,1,0,0,0,0,0,C
4712,479000,578.0,60,1,1,0,1,0,1,0,C
4713,650000,1500.0,197,3,3,0,1,0,0,0,C
4714,500000,750.0,130,3,1,0,0,0,0,0,C
4715,370000,480.0,52,2,2,1,1,1,0,0,C
4716,750000,706.0,97,3,2,1,2,0,0,1,C
4717,162900,290.0,33,1,2,1,0,0,0,0,C
4718,422400,500.0,74,3,2,1,1,0,0,1,C
4719,329000,350.0,51,2,1,0,1,0,0,1,C
4720,372960,370.0,60,2,2,1,1,1,0,1,C
4721,450000,526.426986221853,64,2,2,1,1,0,0,0,C
4722,215000,405.0,45,1,1,0,0,1,0,0,C
4723,392700,400.0,39,2,1,0,1,0,0,1,C
4724,384000,360.0,53,2,2,1,1,0,0,1,C
4725,240000,266.8932279845727,32,1,2,1,1,0,0,0,C
4726,280000,375.0,54,2,1,0,1,0,0,0,C
4727,228000,378.0,45,1,1,0,0,1,0,0,C
4728,190000,370.0,30,1,2,1,0,1,0,0,C
4729,318500,334.0,56,2,1,0,1,0,0,0,C
4730,255000,360.0,48,2,1,0,1,0,0,0,C
4731,498000,493.0,62,2,2,1,2,0,0,1,C
4732,235000,300.0,74,1,1,0,1,0,0,1,C
4733,220000,300.0,30,1,2,1,1,0,0,0,C
4734,371735,472.0,59,2,1,0,1,0,0,1,C
4735,255000,360.0,49,2,1,0,1,0,0,0,C
4736,460000,460.0,60,2,2,1,1,0,0,1,C
4737,219000,250.0,45,2,1,0,1,0,0,1,C
4738,210000,370.0,42,1,1,0,1,0,0,0,C
4739,400000,497.5642095689046,64,2,2,1,1,0,0,1,C
4740,554400,470.0,72,3,2,1,1,0,0,1,C
4741,345173,336.0,42,1,1,0,1,0,0,1,C
4742,351849,360.0,45,1,2,1,1,0,0,1,C
4743,379000,450.0,65,3,2,1,1,0,0,0,C
4744,160000,235.0,32,1,1,0,1,0,0,0,C
4745,650000,480.0,196,4,3,1,1,0,0,0,C
4746,358900,350.0,63,2,2,1,1,0,0,1,C
4747,235000,240.0,44,2,1,0,1,0,0,1,C
4748,230000,370.0,50,2,1,0,1,0,0,0,C
4749,320000,370.0,50,2,1,0,1,0,0,0,C
4750,360000,390.0,65,3,2,1,1,0,0,1,C
4751,240000,330.0,40,1,1,0,1,0,0,0,C
4752,370000,424.0580669573336,51,2,2,1,1,0,0,1,C
4753,279000,350.0,45,2,2,1,0,0,0,1,C
4754,219900,200.0,41,2,1,0,1,0,0,1,C
4755,360000,950.0,54,1,2,1,2,0,1,1,C
4756,280000,220.0,48,2,1,0,1,1,0,0,C
4757,380000,450.0,90,2,1,0,1,0,0,0,C
4758,268700,339.648938403167,45,2,1,0,0,0,0,1,C
4759,280000,352.0,31,1,1,0,1,0,0,0,C
4760,400000,501.8864000781201,65,3,2,1,1,0,0,0,C
4761,535000,655.0,68,3,2,1,1,1,0,1,C
4762,350000,408.1907657869388,50,2,1,0,1,1,0,0,C
4763,225000,350.0,33,1,1,0,0,0,1,0,C
4764,394000,463.845342806042,57,2,1,0,1,0,0,1,C
4765,390000,250.0,35,1,2,1,1,0,0,1,B
4766,658000,800.0,90,2,1,0,1,0,0,0,B
4767,295000,450.0,42,1,2,1,0,0,0,1,B
4768,388000,350.0,64,2,2,1,1,0,0,1,B
4769,679000,606.0,60,2,2,1,1,1,0,1,B
4770,790000,895.0,85,2,1,0,0,0,0,0,B
4771,300000,738.0,39,1,1,0,1,0,0,0,B
4772,480000,400.0,40,1,1,0,1,0,1,1,B
4773,390000,365.0,35,1,1,0,1,0,1,1,B
4774,435000,450.0,70,2,1,0,1,0,0,0,B
4775,1300000,670.0,75,3,3,2,1,1,1,1,B
4776,425000,650.0,38,1,1,0,1,0,0,1,B
4777,850000,910.0,110,2,1,0,1,0,0,0,B
4778,395000,608.0,52,1,1,0,0,0,0,0,B
4779,530000,550.0,68,2,2,1,1,0,1,1,B
4780,269000,150.0,46,1,1,0,1,0,0,0,B
4781,240000,380.0,55,1,1,0,0,0,1,0,B
4782,359000,370.0,59,3,2,1,1,0,0,1,B
4783,720000,500.0,67,2,2,1,1,0,0,0,B
4784,410000,730.0,43,1,2,1,1,0,0,0,B
4785,399000,760.0,75,2,1,0,0,1,0,0,B
4786,300000,500.3493233920252,78,2,1,0,0,0,0,0,B
4787,379877,450.0,40,1,1,0,1,0,0,1,B
4788,560000,628.8248094412793,73,3,2,0,2,0,0,0,B
4789,495900,700.0,69,2,2,1,1,0,0,1,B
4790,494000,700.0,69,2,2,1,1,0,1,1,B
4791,496000,700.0,69,2,2,1,1,0,1,1,B
4792,350000,446.0,53,2,1,0,2,0,0,1,B
4793,259900,347.53566123989464,48,2,1,0,1,0,0,1,B
4794,250000,453.0,45,1,1,0,1,0,0,1,B
4795,199000,200.0,48,1,2,1,1,0,0,0,B
4796,380000,700.0,87,2,1,0,0,1,0,0,B
4797,209900,258.1622174579288,34,1,1,0,0,0,0,0,B
4798,900000,1231.3775985475884,167,3,1,0,1,0,0,0,B
4799,420000,690.0,78,2,1,0,1,0,1,0,B
4800,240000,358.0,50,1,1,0,0,0,0,0,B
4801,205000,350.0,40,2,1,0,0,0,0,0,B
4802,691000,1835.0,75,3,2,1,2,0,0,0,B
4803,650000,800.0,110,3,2,1,1,0,0,0,B
4804,371000,390.0,44,2,1,0,0,0,0,0,B
4805,600000,1250.0,75,2,2,1,1,0,1,0,B
4806,970000,700.0,95,3,2,1,2,0,0,1,C
4807,350000,380.0,53,2,1,0,1,0,0,1,C
4808,340000,480.0,56,1,1,0,1,0,1,0,B
4809,900000,980.0,245,4,3,1,1,1,1,0,B
4810,580000,605.7923960287344,65,2,2,1,1,0,0,1,B
4811,410000,420.0,48,1,2,1,1,0,0,0,B
4812,200000,200.0,30,1,1,0,0,1,0,0,B
4813,225000,215.0,36,1,1,0,1,0,0,0,B
4814,476000,550.0,50,1,1,0,1,0,0,1,D
4815,300000,568.0,53,2,1,0,0,0,0,0,B
4816,2300000,3016.350399912854,393,3,2,1,1,0,0,0,B
4817,259900,405.0,43,1,2,1,0,1,1,0,B
4818,218000,350.0,45,1,1,0,0,1,0,0,B
4819,690000,1200.0,127,3,1,0,0,0,0,0,B
4820,2300000,3016.350399912854,393,3,4,0,1,0,0,0,B
4821,290000,645.0,42,1,1,0,0,1,0,0,B
4822,349000,400.0,36,1,2,1,1,0,0,1,B
4823,409000,400.0,50,1,2,1,1,0,0,1,B
4824,445000,400.0,50,1,2,1,1,0,0,1,B
4825,640000,500.0,49,1,1,0,1,0,0,1,B
4826,485000,450.0,45,1,1,0,1,0,0,1,B
4827,435900,400.0,45,1,2,1,1,0,0,1,B
4828,350000,560.0,57,1,1,0,0,1,0,0,B
4829,368000,480.0,70,2,1,0,0,0,0,0,B
4830,294000,293.7428362605414,31,1,1,0,0,0,0,0,B
4831,298000,538.0,46,1,1,0,0,0,0,0,B
4832,930000,2000.0,127,3,2,1,1,0,0,0,B
4833,335000,400.0,36,1,2,1,1,0,0,1,B
4834,424000,500.0,50,1,1,0,1,0,0,1,B
4835,300000,350.0,54,1,1,0,0,0,0,0,B
4836,350000,390.0,36,1,1,0,1,0,1,1,B
4837,584900,738.0,45,1,1,0,1,0,0,1,B
4838,1590000,2300.0,198,3,2,1,2,0,0,0,B
4839,1600000,1650.0,180,4,2,1,2,0,0,0,B
4840,250000,640.0,30,1,1,0,1,1,0,1,B
4841,340000,320.0,75,2,1,0,0,0,0,0,B
4842,480000,680.0,62,1,1,0,0,0,0,0,B
4843,200000,413.0,31,1,1,0,1,0,0,0,B
4844,410000,450.0,39,1,1,0,1,0,0,0,B
4845,898000,1136.0,110,2,2,1,1,1,0,0,B
4846,265000,300.0,30,1,1,0,1,0,0,1,B
4847,570000,895.0,55,2,1,0,1,1,0,0,B
4848,580000,450.0,74,1,1,0,0,0,0,0,B
4849,300000,530.0,43,1,2,1,1,1,0,0,B
4850,500000,752.0,92,3,1,0,0,0,0,0,B
4851,950000,800.0,106,2,2,1,1,1,0,0,B
4852,820000,2600.0,144,3,2,1,1,0,1,0,B
4853,850000,1030.0,160,3,1,0,1,1,0,0,B
4854,1220000,1100.0,94,2,2,1,1,0,0,0,B
4855,583000,230.0,95,2,2,1,1,0,0,0,B
4856,1450000,2100.0,213,3,2,1,1,0,0,0,B
4857,1890000,1850.0,200,3,2,1,2,0,0,0,B
4858,695000,848.0,94,3,2,1,2,0,0,1,B
4859,595000,820.0,55,2,1,0,1,0,0,0,B
4860,530000,750.0,129,3,2,0,0,1,0,0,B
4861,890000,1052.7174228483773,127,3,2,1,1,0,0,0,B
4862,230000,337.0,40,1,1,0,0,0,1,0,B
4863,299000,275.0,45,1,1,0,0,1,1,0,B
4864,234000,250.0,54,2,1,0,0,0,0,0,B
4865,220000,320.0,34,1,1,0,0,0,1,0,B
4866,240000,300.0,32,1,2,1,1,0,0,0,C
4867,320000,551.0,48,1,1,0,1,0,0,0,B
4868,637000,565.2187227564316,48,1,2,1,1,1,0,1,B
4869,259900,550.0,62,2,1,0,0,0,0,0,B
4870,640000,700.0,78,3,2,1,2,0,1,0,C
4871,400000,350.0,56,2,2,1,2,0,0,0,C
4872,694000,1200.0,130,3,4,1,2,0,1,1,C
4873,425000,500.0,65,2,2,1,2,0,0,1,C
4874,690000,650.0,88,3,2,1,2,0,0,0,C
4875,459000,466.78942838115074,49,1,1,0,1,0,1,1,C
4876,405000,550.0,64,2,2,1,1,0,0,1,C
4877,539000,350.0,65,2,2,1,1,0,0,1,C
4878,441400,450.0,48,2,1,0,1,0,0,1,C
4879,425000,400.0,60,3,2,1,1,0,0,1,C
4880,325000,750.0,70,3,2,0,1,0,0,1,C
4881,275000,500.0,58,2,1,0,1,0,0,0,C
4882,2900000,1750.0,311,3,4,3,4,0,0,0,C
4883,480000,478.9117945753891,49,1,1,0,1,0,0,0,C
4884,530000,710.9175251614674,96,3,2,1,1,0,0,1,C
4885,1070000,1900.0,192,4,3,2,2,1,1,1,C
4886,620000,890.0,90,3,2,1,2,0,0,1,C
4887,260000,585.0,60,2,1,0,1,0,0,1,C
4888,350000,450.0,60,2,1,0,1,0,0,1,C
4889,412000,487.2025139287501,60,3,2,1,1,0,0,1,C
4890,570000,1030.0,96,3,2,1,1,0,0,1,C
4891,697000,900.0,90,3,2,1,1,0,0,0,C
4892,850000,500.0,88,2,2,1,2,0,0,1,C
4893,890000,901.4407550258338,92,3,2,1,2,0,0,1,C
4894,580000,570.0,84,3,2,1,2,0,0,1,C
4895,480000,600.0,58,2,1,0,1,0,0,1,C
4896,329000,350.0,47,2,1,0,1,0,0,1,C
4897,409869,430.0,53,2,2,1,1,0,0,1,C
4898,340000,460.0,71,2,1,0,0,1,0,0,C
4899,600000,370.0,100,2,2,1,1,0,0,1,C
4900,745000,817.7387027322834,92,3,2,1,2,0,0,1,C
4901,320000,800.0,70,3,2,1,1,0,0,0,C
4902,721001,559.0,88,3,2,1,2,0,0,1,C
4903,349000,800.0,74,3,2,1,1,0,0,1,C
4904,1113000,1107.9681680638632,110,3,2,1,2,0,0,1,C
4905,450000,623.0,71,3,2,1,2,0,0,0,C
4906,500000,350.0,89,3,1,0,1,0,0,0,C
4907,775000,630.0,92,3,2,1,2,1,0,1,C
4908,1840000,1856.1194192981136,186,3,4,3,3,0,0,0,C
4909,645000,1050.0,90,3,2,1,2,0,0,1,C
4910,542000,900.0,105,2,2,1,1,0,0,1,C
4911,480000,964.0,88,3,2,1,1,0,0,0,C
4912,500000,895.0,83,3,2,1,2,0,0,0,C
4913,228000,337.7655907537446,50,2,1,0,1,0,0,0,D
4914,270000,600.0,78,2,1,0,1,0,0,0,D
4915,359000,350.0,67,3,2,1,1,0,0,1,D
4916,293500,310.0,59,3,2,1,1,0,1,1,D
4917,325200,270.0,60,3,2,1,1,0,0,1,D
4918,255000,300.0,46,2,1,0,1,0,0,1,D
4919,252135,350.0,47,2,1,0,1,0,0,1,D
4920,220000,505.0,61,2,1,0,1,0,0,0,D
4921,298000,300.0,50,2,1,0,1,0,0,1,D
4922,210000,50.0,50,2,1,0,1,0,0,0,D
4923,249000,390.0,60,2,1,0,1,0,0,1,D
4924,292000,300.0,59,3,2,1,1,0,0,1,D
4925,323700,270.0,60,3,2,1,1,0,0,1,D
4926,299000,392.0,51,2,1,0,1,0,0,1,D
4927,350000,532.0,66,3,2,1,1,0,0,1,D
4928,265000,320.0,49,2,1,0,1,0,0,1,D
4929,325000,428.3369015341888,58,2,2,1,1,0,0,1,D
4930,340000,390.0,76,2,1,0,2,0,0,0,D
4931,650000,1437.1611465293042,248,3,2,1,2,0,0,0,D
4932,236500,310.0,48,2,1,0,1,0,1,1,D
4933,295000,428.30799757928185,62,2,1,0,1,1,0,0,D
4934,313500,300.0,49,2,1,0,1,0,0,1,D
4935,315000,300.0,67,3,2,1,1,0,0,1,D
4936,890000,1500.0,126,3,4,3,3,0,0,1,D
4937,457000,590.9784420822832,78,3,2,1,2,0,0,0,D
4938,730000,809.0798697363989,92,3,2,1,2,0,0,0,D
4939,840000,1088.687503833662,142,3,4,3,3,0,0,0,D
4940,1000000,1431.7354386575976,200,3,2,1,3,0,0,1,D
4941,420000,800.0,75,3,2,1,2,0,0,1,D
4942,310000,960.0,70,2,2,1,1,0,0,1,D
4943,1150000,1215.7704329713556,130,3,4,3,3,0,0,0,D
4944,301600,375.9294074776692,49,2,1,0,1,0,0,1,D
4945,800000,950.0,118,3,2,1,3,0,0,1,D
4946,490000,618.6722556916602,80,3,2,1,2,0,0,1,D
4947,425000,546.573121969103,72,2,2,1,1,0,0,0,D
4948,900000,1127.6450263264155,143,3,2,1,3,0,0,1,D
4949,295000,560.0,60,2,1,0,1,0,0,0,D
4950,585000,1000.0,94,2,3,2,3,0,0,1,D
4951,375000,760.0,74,3,2,1,1,0,0,1,D
4952,800000,960.0,75,3,2,1,1,0,0,1,D
4953,510000,680.0,84,3,2,1,2,0,0,0,D
4954,580000,644.6921106116743,74,2,1,0,1,0,0,0,D
4955,1300000,1643.8118131582278,209,3,4,3,4,1,0,0,D
4956,280000,300.0,56,2,1,0,1,0,0,0,D
4957,550000,618.7300636014741,72,2,2,1,1,1,0,0,D
4958,420000,650.0,70,2,1,0,1,1,0,1,D
4959,620000,755.0,91,3,2,1,2,0,0,1,D
4960,1100000,1135.0413702078208,118,3,2,1,4,0,1,1,D
4961,310000,960.0,70,2,2,1,1,0,0,0,D
4962,450000,800.0,70,2,2,1,1,0,1,1,D
4963,805000,1146.2829893424778,160,4,2,1,2,0,0,1,D
4964,400000,485.0,58,2,1,0,1,0,0,1,D
4965,215000,350.0,38,1,1,0,1,0,0,0,D
4966,630000,708.1324113383469,82,3,2,1,2,0,0,1,D
4967,404000,600.0,68,2,2,1,1,0,0,1,D
4968,1050000,1123.4673555917348,122,3,2,1,2,0,0,1,D
4969,949000,790.0,135,3,4,3,2,0,1,1,D
4970,2800000,2000.0,265,4,5,4,4,0,0,0,D
4971,725000,754.3273059605177,80,3,2,1,2,0,0,1,D
4972,2200000,2900.0,386,4,5,2,4,0,0,1,D
4973,395000,720.0,72,2,1,0,1,0,0,0,D
4974,450000,465.9163190928356,50,1,1,0,1,0,0,1,D
4975,800000,1056.952901492872,140,3,2,1,1,0,0,0,C
4976,450000,600.0,42,1,2,1,2,1,1,1,C
4977,320000,675.0,47,2,1,0,1,0,0,0,C
4978,1200000,1417.5208299929254,170,4,4,3,2,1,0,1,D
4979,750000,1700.0,130,3,3,2,4,1,0,1,D
4980,1200000,2700.0,330,4,3,2,3,0,0,1,D
4981,540000,656.0,78,3,2,1,2,0,0,1,D
4982,1650000,1055.0,213,4,5,4,4,1,0,1,D
4983,409000,1050.0,90,3,1,0,2,0,0,0,D
4984,586000,674.0887868653211,80,3,2,1,2,0,0,1,D
4985,455000,709.0,74,3,2,1,1,0,0,0,C
4986,425000,730.0,68,2,1,0,1,0,0,0,D
4987,345000,570.0,51,2,1,0,1,0,0,1,D
4988,954000,2300.0,190,3,3,1,2,0,0,0,D
4989,369900,553.6660566804937,81,2,2,0,0,1,0,0,D
4990,585000,716.7334364244175,90,2,2,1,2,0,0,0,D
4991,320000,450.0,52,2,1,0,1,0,0,0,D
4992,350000,445.0,64,2,1,0,1,1,0,0,D
4993,190000,250.0,50,2,1,0,1,0,0,0,D
4994,650000,628.0,82,3,2,1,1,1,0,0,D
4995,390000,496.1138447475304,65,2,1,0,1,0,0,0,D
4996,310000,480.0,60,2,1,0,1,0,0,0,D
4997,410000,447.14828827969234,51,2,1,0,1,0,1,1,D
4998,580000,735.0,83,3,2,1,1,0,0,1,D
4999,800000,905.6762336703288,105,3,2,1,2,0,0,1,D
5000,266000,489.0,51,2,1,0,1,0,0,1,D
5001,585000,630.2896262401068,70,2,2,1,1,0,0,1,D
5002,270000,420.0,58,2,1,0,1,0,0,0,D
5003,1045000,1051.4260297789913,106,3,2,1,2,0,0,1,D
5004,373000,350.0,47,2,1,0,1,0,1,0,D
5005,380000,464.40814636164754,59,2,2,1,1,0,0,1,D
5006,420000,487.4983676840063,59,2,2,1,1,0,0,1,D
5007,1280000,980.0,153,3,3,2,2,0,1,0,C
5008,500000,533.6788103287238,59,2,2,1,1,0,0,1,D
5009,275000,420.0,55,2,1,0,1,1,0,0,D
5010,320000,600.0,64,2,2,0,1,0,0,0,D
5011,424000,671.3393912032944,101,3,2,1,2,0,0,1,D
5012,362000,579.0,70,3,1,0,1,0,0,1,D
5013,394000,350.0,70,2,1,0,1,0,0,0,D
5014,328900,408.9772455670411,53,2,2,1,1,1,0,1,D
5015,410000,546.5586699916496,74,2,1,0,1,0,0,1,D
5016,630000,875.0,89,3,2,1,2,1,0,1,D
5017,340000,500.0,65,3,1,0,1,0,0,0,D
5018,400001,500.0,75,3,2,1,2,0,0,0,D
5019,324900,380.0,88,2,2,1,1,0,0,1,D
5020,660000,650.0,82,2,2,1,1,0,1,1,D
5021,417400,310.0,65,3,2,1,1,0,0,1,D
5022,273000,240.0,44,2,1,0,1,0,0,1,D
5023,320000,380.0,53,2,2,1,2,0,0,1,D
5024,850000,1120.393202219545,148,3,4,3,3,0,0,0,D
5025,349500,400.0,88,2,2,1,1,0,0,1,D
5026,420000,457.2430341194976,52,2,2,1,2,0,0,0,D
5027,400000,395.0,66,2,2,1,1,0,0,0,C
5028,365000,535.0,53,2,1,0,2,0,0,0,D
5029,315000,405.27558416673696,54,2,1,0,1,0,0,0,D
5030,520000,650.0,77,3,2,1,2,0,0,0,D
5031,600000,800.0,77,3,3,2,2,0,0,1,D
5032,530000,576.9296193757859,65,3,2,1,1,1,1,0,C
5033,485000,490.0,80,3,2,1,2,0,0,1,C
5034,421900,505.88391523368045,63,2,2,1,1,0,0,1,D
5035,395500,390.0,63,2,2,1,1,0,0,1,C
5036,333268,550.0,62,3,2,1,1,0,0,1,C
5037,446000,430.0,62,2,2,1,1,0,0,1,C
5038,560000,550.0,73,3,2,1,2,0,0,1,D
5039,385000,695.0,60,2,2,1,2,0,0,1,D
5040,650000,700.0,77,3,2,1,2,0,0,1,D
5041,410000,661.0,60,2,2,1,2,0,0,1,D
5042,290000,282.0,58,2,1,0,1,0,0,0,D
5043,450000,543.7157482587152,68,2,1,0,2,0,0,0,D
5044,590000,858.0,79,3,2,1,2,0,0,1,D
5045,955000,850.0,125,4,2,1,2,1,0,1,D
5046,480000,650.0,63,3,2,1,1,0,0,1,D
5047,509800,100.0,79,3,2,1,2,0,0,1,C
5048,458000,450.0,65,3,2,1,1,0,0,1,C
5049,560000,650.435761987357,78,3,2,1,2,0,0,1,D
5050,349240,400.0,63,3,2,1,1,0,0,1,C
5051,488000,400.0,80,3,2,1,2,0,0,1,C
5052,335000,440.0,62,2,2,1,1,0,0,0,D
5053,435000,500.4793911891063,60,2,2,1,2,1,0,1,D
5054,510000,400.0,80,3,2,1,2,0,0,1,C
5055,660313,480.0,79,3,2,1,2,0,0,1,C
5056,530000,615.0,77,3,2,1,2,0,0,1,D
5057,370000,650.0,50,2,1,0,2,0,0,1,D
5058,850000,956.1499628693546,110,3,2,1,2,0,0,1,D
5059,334000,422.0,62,3,2,1,1,1,0,1,C
5060,290000,310.0,51,2,1,0,1,0,0,1,D
5061,240000,310.0,51,1,1,0,1,0,0,1,D
5062,372775,350.0,63,3,2,1,1,0,0,1,D
5063,325000,393.7593774604645,50,2,1,0,1,0,1,1,D
5064,370000,430.0,51,2,1,0,1,0,0,1,D
5065,259500,308.4050444437313,39,2,1,0,1,0,0,1,D
5066,255000,250.0,40,1,1,0,1,0,0,1,D
5067,330000,450.0,60,2,1,0,1,0,0,0,D
5068,1200000,1261.9219716611665,134,3,4,3,2,0,0,1,D
5069,388600,380.0,59,3,2,1,1,0,0,1,D
5070,615000,650.0,77,3,2,1,2,0,0,1,D
5071,548000,850.0,100,3,2,1,2,0,0,1,D
5072,313000,366.0,62,3,2,1,1,0,1,1,C
5073,382000,360.0,59,3,2,1,1,0,0,1,D
5074,650000,710.0,79,3,2,1,1,0,0,1,D
5075,514000,500.0,76,3,2,1,2,0,0,1,D
5076,350000,1000.0,78,3,2,1,1,0,0,0,D
5077,400000,450.0,65,2,2,1,1,0,0,1,D
5078,375000,460.0,64,2,1,0,1,0,0,1,D
5079,389000,530.0,63,2,2,1,1,1,0,1,D
5080,350000,300.0,55,2,1,0,1,0,0,1,D
5081,424000,400.0,63,2,2,1,1,0,0,0,D
5082,419000,500.0,61,2,2,1,1,0,0,1,D
5083,277500,270.0,40,1,2,1,1,0,0,1,D
5084,475000,390.0,70,3,2,1,2,0,0,1,D
5085,350000,400.0,50,2,1,0,1,0,0,0,D
5086,317700,300.0,50,2,1,0,1,0,0,1,D
5087,372000,300.0,47,2,1,0,1,0,0,1,D
5088,530000,560.0,80,3,2,1,2,0,0,1,D
5089,339500,380.5186301437419,45,2,1,0,1,0,0,1,D
5090,473000,390.0,86,3,2,1,1,1,0,1,D
5091,251722,190.0,39,1,1,0,1,0,0,1,D
5092,300000,750.0,60,2,1,0,1,0,0,1,D
5093,373000,350.0,59,3,2,1,1,0,0,1,D
5094,320000,416.80624285046287,56,2,2,0,1,0,0,1,D
5095,280000,300.0,39,1,1,0,1,0,0,1,D
