,Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,mean_price/m,std_price/m,district_class
5200,2300,524.0,106,3,2,1,1,1,0,0,35.70183671780869,21.894769921815232,B
5201,2500,489.0,39,1,2,1,1,0,0,1,57.232647234429116,30.03211462514222,B
5202,1100,310.0,57,1,2,1,1,0,0,0,29.32834936571854,14.841037015136015,B
5203,2100,359.0,63,1,2,1,1,0,0,0,30.058304914488353,15.139146507512537,B
5204,3000,580.0,149,2,2,1,1,1,0,0,31.98649897940333,14.386608380317087,B
5205,2100,417.0,40,1,2,1,1,0,1,0,36.99486182214457,21.366743561269978,B
5206,8000,2900.0,391,4,2,1,1,0,0,0,41.880293863537645,28.60353166508718,B
5207,9500,2600.0,259,3,4,1,1,1,0,0,38.18083078314446,16.497500901577165,B
5208,1200,233.0,32,1,2,1,1,0,0,0,57.232647234429116,30.03211462514222,B
5209,1800,400.0,65,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,B
5210,2000,260.0,33,1,2,1,1,0,1,0,57.232647234429116,30.03211462514222,B
5211,1900,540.0,40,1,2,1,1,0,0,1,36.99486182214457,21.366743561269978,B
5212,10000,2400.0,276,4,5,4,2,1,0,0,36.45910321751088,16.72109857142949,B
5213,3500,1400.0,117,3,3,1,2,1,0,1,31.98361367873975,16.256562568320263,B
5214,1690,1165.0,60,1,2,1,1,1,1,0,30.058304914488353,15.139146507512537,B
5215,2800,1020.0,108,2,2,1,1,1,0,0,35.70183671780869,21.894769921815232,B
5216,2300,510.0,40,1,2,1,1,1,0,1,36.99486182214457,21.366743561269978,B
5217,3900,1690.0,168,3,2,1,1,0,0,0,36.49060220000419,20.20899308334636,B
5218,3500,1420.0,150,3,3,1,1,1,0,0,34.69009028732308,18.39883468281598,B
5219,1400,500.0,43,1,2,1,1,1,0,0,36.99486182214457,21.366743561269978,B
5220,2700,720.0,40,1,2,1,1,1,1,1,36.99486182214457,21.366743561269978,B
5221,2400,373.0,48,2,2,1,1,0,1,0,36.99486182214457,21.366743561269978,B
5222,2200,1600.0,96,3,3,1,2,0,0,1,31.010996311706176,17.639604246052702,B
5223,2200,608.0,77,2,2,1,1,1,0,0,29.89023813563203,15.687458326582117,B
5224,4800,1100.0,170,3,2,1,1,1,0,0,35.02787001699507,15.374796197330195,B
5225,4800,2202.0,190,4,3,2,1,0,0,0,33.50068376650558,17.87443028654088,B
5226,1900,500.0,42,1,2,1,1,1,0,1,36.99486182214457,21.366743561269978,B
5227,2090,380.0,75,2,2,1,1,0,0,0,29.89023813563203,15.687458326582117,B
5228,3000,976.0,95,2,2,1,1,1,0,0,31.010996311706176,17.639604246052702,B
5229,4800,2202.0,191,3,3,1,1,0,0,0,33.50068376650558,17.87443028654088,B
5230,3000,700.0,40,1,2,1,1,1,0,1,36.99486182214457,21.366743561269978,B
5231,1400,398.0,53,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,B
5232,4600,1630.0,216,3,2,1,2,1,0,0,41.23008367311226,17.673197775061375,B
5233,5000,3250.0,190,4,5,3,3,0,0,1,33.50068376650558,17.87443028654088,B
5234,2150,650.0,95,2,2,1,1,0,0,0,31.010996311706176,17.639604246052702,B
5235,2000,790.0,42,1,2,1,1,0,0,0,36.99486182214457,21.366743561269978,B
5236,6000,5250.0,330,4,5,4,4,0,1,1,41.880293863537645,28.60353166508718,B
5237,4500,1459.0,168,3,2,1,1,1,0,0,36.49060220000419,20.20899308334636,B
5238,1550,550.0,33,1,2,1,1,1,0,0,57.232647234429116,30.03211462514222,B
5239,5500,2990.0,196,4,3,1,3,1,0,1,33.50068376650558,17.87443028654088,B
5240,1300,305.0712333567506,35,1,2,1,1,0,0,0,57.232647234429116,30.03211462514222,C
5241,1250,350.0,60,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,C
5242,2700,660.0,88,3,3,1,2,0,0,0,29.96586380462771,14.511229657479197,C
5243,1250,650.0,40,1,2,1,1,0,0,0,36.99486182214457,21.366743561269978,C
5244,2500,590.0,64,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,C
5245,1500,600.0,63,3,2,1,1,0,1,0,30.058304914488353,15.139146507512537,C
5246,2500,590.0,64,2,2,1,1,1,1,1,30.058304914488353,15.139146507512537,C
5247,2800,660.0,88,3,2,1,2,0,0,1,29.96586380462771,14.511229657479197,C
5248,1150,400.0,60,1,2,1,1,0,0,0,30.058304914488353,15.139146507512537,C
5249,2500,734.0,91,3,2,1,2,0,0,1,31.010996311706176,17.639604246052702,C
5250,1500,562.0,67,2,2,1,1,1,0,0,30.058304914488353,15.139146507512537,C
5251,2000,1000.0,97,3,3,1,1,0,0,1,31.010996311706176,17.639604246052702,C
5252,2200,541.0,49,1,2,1,1,1,0,1,36.99486182214457,21.366743561269978,C
5253,1500,304.0,55,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,C
5254,1700,180.0,100,2,2,1,1,1,0,0,35.70183671780869,21.894769921815232,C
5255,1700,1000.0,80,3,2,1,1,0,0,0,29.96586380462771,14.511229657479197,C
5256,1200,743.0,77,3,2,1,1,0,0,0,29.89023813563203,15.687458326582117,C
5257,2490,692.0,83,2,3,2,2,0,0,0,29.96586380462771,14.511229657479197,C
5258,1700,600.0,86,3,2,1,2,0,0,0,29.96586380462771,14.511229657479197,C
5259,2200,895.0,82,3,2,1,2,0,0,0,29.96586380462771,14.511229657479197,C
5260,2500,456.0,49,1,2,1,1,0,0,0,36.99486182214457,21.366743561269978,C
5261,2200,560.0,70,1,2,1,2,0,0,0,29.89023813563203,15.687458326582117,C
5262,2500,456.0,49,1,2,1,1,1,1,1,36.99486182214457,21.366743561269978,C
5263,1980,605.0,62,2,2,1,1,0,0,1,30.058304914488353,15.139146507512537,C
5264,2300,657.0,90,2,2,1,2,1,0,1,31.010996311706176,17.639604246052702,C
5265,3500,1850.0,192,4,5,3,2,0,0,0,33.50068376650558,17.87443028654088,C
5266,2800,660.0,88,3,2,1,2,0,0,0,29.96586380462771,14.511229657479197,C
5267,1400,390.0,53,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
5268,1350,330.0,41,2,2,1,1,0,0,1,36.99486182214457,21.366743561269978,D
5269,1400,369.0,55,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,D
5270,1000,408.0,70,2,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
5271,1000,50.0,45,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
5272,1350,300.0,58,3,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
5273,1000,415.0,78,2,2,1,2,0,0,0,29.89023813563203,15.687458326582117,D
5274,1200,610.0,65,2,2,1,2,1,1,1,30.058304914488353,15.139146507512537,D
5275,1350,380.0,41,2,2,1,1,0,0,1,36.99486182214457,21.366743561269978,D
5276,980,460.0,64,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
5277,1700,485.0,65,2,2,1,1,1,0,1,30.058304914488353,15.139146507512537,D
5278,1200,610.0,65,2,2,1,2,1,1,1,30.058304914488353,15.139146507512537,D
5279,1000,600.0,70,2,2,1,2,1,0,0,29.89023813563203,15.687458326582117,D
5280,999,590.0,72,2,2,1,2,0,0,0,29.89023813563203,15.687458326582117,D
5281,1000,600.0,70,2,2,1,2,0,0,0,29.89023813563203,15.687458326582117,D
5282,1600,420.0,70,2,2,1,2,0,0,0,29.89023813563203,15.687458326582117,D
5283,1000,700.0,70,2,2,1,2,1,0,1,29.89023813563203,15.687458326582117,D
5284,1000,600.0,78,2,2,1,2,0,0,1,29.89023813563203,15.687458326582117,D
5285,950,550.0,70,2,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
5286,1000,600.0,70,2,2,1,1,1,0,1,29.89023813563203,15.687458326582117,D
5287,1000,600.0,78,2,2,1,2,1,0,1,29.89023813563203,15.687458326582117,D
5288,1500,450.0,80,3,3,1,1,0,0,0,29.96586380462771,14.511229657479197,D
5289,1200,386.94499926791616,45,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
5290,1500,550.0,70,2,2,1,2,1,0,0,29.89023813563203,15.687458326582117,D
5291,1000,200.0,47,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
5292,1600,630.9473732629534,70,2,2,1,2,0,0,0,29.89023813563203,15.687458326582117,D
5293,1000,500.0,78,2,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
5294,1080,488.0,60,2,2,1,1,1,0,1,30.058304914488353,15.139146507512537,D
5295,1000,600.0,70,2,2,1,2,0,0,0,29.89023813563203,15.687458326582117,D
5296,1300,358.0,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
5297,900,450.0,50,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
5298,1300,611.0,70,2,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
5299,1000,480.0,50,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
5300,1300,445.0,55,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
5301,2000,750.0,92,3,2,1,1,0,0,1,31.010996311706176,17.639604246052702,D
5302,2000,1100.0,70,2,3,2,1,0,0,0,29.89023813563203,15.687458326582117,D
5303,1500,420.0,65,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
5304,1500,546.0,60,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
5305,1200,440.0,50,2,2,1,1,0,1,0,29.32834936571854,14.841037015136015,D
5306,1500,546.0,65,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
5307,1650,598.0,95,3,2,1,2,0,0,0,31.010996311706176,17.639604246052702,D
5308,1400,475.0,60,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
5309,1300,450.0,54,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
5310,2500,1000.0,147,3,2,1,2,0,0,0,31.98649897940333,14.386608380317087,D
5311,3000,1020.0,105,3,2,1,1,0,0,1,35.70183671780869,21.894769921815232,D
5312,1500,950.0,90,3,2,1,3,0,0,0,31.010996311706176,17.639604246052702,D
5313,1600,1554.0,153,4,2,1,2,0,0,0,34.69009028732308,18.39883468281598,D
5314,1600,850.0,70,2,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
5315,2050,1115.0,84,3,2,1,2,0,0,0,29.96586380462771,14.511229657479197,D
5316,2200,605.0,70,3,2,1,1,1,0,1,29.89023813563203,15.687458326582117,D
5317,1600,877.0,84,3,2,1,3,0,0,1,29.96586380462771,14.511229657479197,D
5318,1300,605.0,60,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
5319,1100,652.0,62,2,2,1,1,1,0,0,30.058304914488353,15.139146507512537,D
5320,3200,2000.0,280,4,5,4,4,0,0,0,50.08956592534053,38.271566952717365,D
5321,3200,32.0,120,4,4,3,2,0,0,1,32.40567356380175,15.23699701490716,D
5322,1500,940.0,83,3,2,1,1,0,0,1,29.96586380462771,14.511229657479197,D
5323,2500,675.0,88,3,2,1,1,0,0,0,29.96586380462771,14.511229657479197,D
5324,3200,639.8073593913028,60,2,2,1,1,0,1,0,30.058304914488353,15.139146507512537,C
5325,1800,590.0,42,1,2,1,2,1,0,1,36.99486182214457,21.366743561269978,D
5326,2500,934.0,110,3,2,1,2,0,0,0,31.98361367873975,16.256562568320263,D
5327,3500,2150.0,200,4,5,4,4,0,0,1,39.81810913458242,27.585220129970715,D
5328,1400,533.0,55,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
5329,1800,1627.0,157,3,3,1,3,1,0,1,34.69009028732308,18.39883468281598,D
5330,2100,1200.0,101,3,2,1,2,0,0,1,35.70183671780869,21.894769921815232,D
5331,2500,595.0,42,1,2,1,2,0,0,0,36.99486182214457,21.366743561269978,D
5332,3000,2000.0,66,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,C
5333,2200,389.0,42,1,2,1,1,0,0,1,36.99486182214457,21.366743561269978,D
5334,2500,1500.0,94,2,2,1,2,0,0,1,31.010996311706176,17.639604246052702,C
5335,1500,650.0,55,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
5336,1400,1500.0,32,1,2,1,1,1,1,1,57.232647234429116,30.03211462514222,D
5337,1300,230.0,55,1,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
5338,7600,3300.0,354,3,4,3,4,1,0,1,41.880293863537645,28.60353166508718,D
5339,2200,450.0,44,1,2,1,1,1,0,1,36.99486182214457,21.366743561269978,C
5340,3300,1250.0,148,3,4,3,2,1,0,1,31.98649897940333,14.386608380317087,D
5341,2300,360.0,70,3,2,1,1,1,0,0,29.89023813563203,15.687458326582117,C
5342,2500,1000.0,123,2,2,1,3,1,0,1,32.40567356380175,15.23699701490716,D
5343,4000,600.0,95,2,2,1,2,1,0,1,31.010996311706176,17.639604246052702,C
5344,1500,380.0,70,2,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
5345,1300,260.0,65,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
5346,2000,890.0,100,3,3,1,1,0,0,1,35.70183671780869,21.894769921815232,C
5347,1300,455.0,70,2,2,1,1,1,0,0,29.89023813563203,15.687458326582117,C
5348,1700,953.0,125,3,2,1,2,0,0,0,32.40567356380175,15.23699701490716,C
5349,3300,1200.0,118,3,4,2,3,0,0,1,31.98361367873975,16.256562568320263,D
5350,1450,150.0,60,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
5351,15000,900.0,296,4,5,3,4,1,0,1,41.880293863537645,28.60353166508718,C
5352,2700,900.0,105,3,3,2,2,0,0,1,35.70183671780869,21.894769921815232,D
5353,1100,480.0,52,2,2,1,1,0,1,0,29.32834936571854,14.841037015136015,D
5354,800,482.0,55,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
5355,1600,610.0,96,3,2,1,1,0,0,0,31.010996311706176,17.639604246052702,D
5356,2200,150.0,110,3,1,2,3,0,0,0,31.98361367873975,16.256562568320263,C
5357,1000,610.0,72,2,2,1,1,0,0,1,29.89023813563203,15.687458326582117,D
5358,2000,700.0,85,3,2,1,1,1,0,0,29.96586380462771,14.511229657479197,D
5359,1100,584.0,60,2,2,1,1,1,0,0,30.058304914488353,15.139146507512537,D
5360,2200,1018.9316049339592,110,3,4,3,3,0,0,0,31.98361367873975,16.256562568320263,D
5361,1350,690.0,68,2,2,1,2,0,0,0,30.058304914488353,15.139146507512537,D
5362,2300,533.0,107,3,2,1,2,0,0,1,35.70183671780869,21.894769921815232,D
5363,1000,483.0,52,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
5364,1350,1350.0,50,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
5365,1800,900.0,97,2,2,1,2,1,0,1,31.010996311706176,17.639604246052702,D
5366,1300,1.0,49,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
5367,800,406.71067341427886,50,1,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
5368,750,480.0,52,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
5369,1000,400.0,50,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,D
5370,3000,1155.245622068834,120,2,5,2,2,0,0,0,32.40567356380175,15.23699701490716,D
5371,1500,145.0,70,2,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
5372,1200,480.0,52,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
5373,2000,680.0,85,3,2,1,1,1,0,1,29.96586380462771,14.511229657479197,D
5374,2500,1100.0,89,3,4,1,1,0,0,1,29.96586380462771,14.511229657479197,D
5375,2680,680.0,85,3,2,1,1,0,0,1,29.96586380462771,14.511229657479197,D
5376,1600,550.0,60,2,2,1,2,0,0,1,30.058304914488353,15.139146507512537,D
5377,1900,480.0,125,3,2,1,1,0,0,0,32.40567356380175,15.23699701490716,D
5378,1500,402.0,65,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,C
5379,2700,1049.1761889471309,110,2,2,1,1,1,0,1,31.98361367873975,16.256562568320263,D
5380,1500,520.0,43,1,2,1,1,1,0,1,36.99486182214457,21.366743561269978,D
5381,1500,1138.0,100,2,2,1,1,0,0,1,35.70183671780869,21.894769921815232,D
5382,2000,1144.0,140,3,2,1,1,0,0,1,31.98649897940333,14.386608380317087,D
5383,1800,900.0,95,3,2,1,2,1,0,0,31.010996311706176,17.639604246052702,D
5384,2000,780.0,110,3,2,1,2,0,0,0,31.98361367873975,16.256562568320263,D
5385,1381,1160.0,83,3,2,1,2,1,0,1,29.96586380462771,14.511229657479197,D
5386,1800,1116.0,93,3,2,1,3,0,0,1,31.010996311706176,17.639604246052702,D
5387,2100,436.0,67,3,2,1,1,0,0,1,30.058304914488353,15.139146507512537,D
5388,1550,564.0,78,3,2,1,1,0,0,1,29.89023813563203,15.687458326582117,D
5389,999,240.0,60,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
5390,1600,530.0,53,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
5391,1500,652.0,60,2,2,1,2,0,0,1,30.058304914488353,15.139146507512537,D
5392,1400,458.0,60,2,2,1,1,1,0,0,30.058304914488353,15.139146507512537,D
5393,3000,1846.0,148,3,4,3,3,0,0,0,31.98649897940333,14.386608380317087,D
5394,1550,520.0,42,1,2,1,1,0,0,1,36.99486182214457,21.366743561269978,D
5395,1500,480.0,57,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,D
5396,1500,520.0,42,1,2,1,1,0,0,1,36.99486182214457,21.366743561269978,D
5397,1400,650.0,60,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
5398,1200,1780.0,161,3,3,1,2,1,0,0,36.49060220000419,20.20899308334636,D
5399,1900,875.0,90,3,2,1,2,0,0,1,31.010996311706176,17.639604246052702,D
5400,1500,640.0,80,3,2,1,1,0,0,0,29.96586380462771,14.511229657479197,D
5401,1800,1245.0,140,3,2,1,3,0,0,1,31.98649897940333,14.386608380317087,D
5402,1900,630.0,70,3,2,1,2,0,0,1,29.89023813563203,15.687458326582117,D
5403,1100,250.0,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,C
5404,2220,2100.0,144,3,4,1,2,0,0,0,31.98649897940333,14.386608380317087,D
5405,1600,326.0,53,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,C
5406,1400,450.0,47,2,2,1,1,0,0,1,36.99486182214457,21.366743561269978,C
5407,1600,660.0,63,2,2,1,1,0,0,1,30.058304914488353,15.139146507512537,C
5408,1300,850.0,77,2,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
5409,2200,800.0,79,2,2,1,2,0,0,1,29.89023813563203,15.687458326582117,C
5410,2100,573.2692745623252,60,2,2,1,1,0,0,1,30.058304914488353,15.139146507512537,D
5411,2500,400.0,55,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
5412,1700,330.0,53,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,C
5413,1200,195.0,61,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,C
5414,3990,2265.0,290,3,5,2,3,0,0,1,41.880293863537645,28.60353166508718,D
5415,1700,400.0,60,2,2,1,1,1,0,0,30.058304914488353,15.139146507512537,D
5416,1200,402.0,55,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
5417,1200,362.0,60,2,2,1,2,0,0,0,30.058304914488353,15.139146507512537,C
5418,1800,700.0,80,2,2,1,1,1,0,0,29.96586380462771,14.511229657479197,D
5419,1000,418.8085070195475,50,1,2,1,1,0,0,0,29.32834936571854,14.841037015136015,C
5420,1500,388.0,50,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,C
5421,2700,1150.0,110,3,2,1,2,1,0,1,31.98361367873975,16.256562568320263,D
5422,1850,360.0,53,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,C
5423,2400,350.0,53,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
5424,2700,600.0,96,3,3,1,2,0,0,0,31.010996311706176,17.639604246052702,D
5425,1250,850.0,77,2,2,1,1,1,0,0,29.89023813563203,15.687458326582117,D
5426,950,1.0,55,1,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
5427,2000,549.6358212169308,58,2,2,1,1,1,1,1,29.32834936571854,14.841037015136015,D
5428,1650,325.0,56,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,C
5429,1650,325.0,56,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,C
5430,1800,400.0,61,2,2,1,1,1,1,1,30.058304914488353,15.139146507512537,C
5431,1300,600.0,70,3,2,1,2,0,0,1,29.89023813563203,15.687458326582117,D
5432,1050,850.0,73,2,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
5433,1600,292.0,62,2,2,1,1,0,0,1,30.058304914488353,15.139146507512537,D
5434,1800,340.0,45,2,2,1,1,0,1,1,36.99486182214457,21.366743561269978,D
5435,2000,302.0,62,2,2,1,1,1,0,1,30.058304914488353,15.139146507512537,D
5436,1100,336.9347411083819,40,1,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
5437,850,236.0,43,1,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
5438,3000,794.762622942254,79,2,2,1,1,0,0,1,29.89023813563203,15.687458326582117,D
5439,750,382.0,56,1,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
5440,1200,694.674388766216,80,2,2,1,1,0,0,0,29.96586380462771,14.511229657479197,D
5441,1100,600.7027892497817,70,2,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
5442,800,230.0,48,1,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
5443,790,294.0,42,1,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
5444,2900,800.0,79,3,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
5445,1300,700.7233055688504,80,3,2,1,1,0,0,0,29.96586380462771,14.511229657479197,D
5446,950,463.0,67,2,2,1,1,1,0,0,30.058304914488353,15.139146507512537,D
5447,2500,597.4649417728625,60,1,2,1,2,1,0,1,30.058304914488353,15.139146507512537,D
5448,1500,340.0,45,2,2,1,1,0,0,1,36.99486182214457,21.366743561269978,D
5449,1200,1.0,40,1,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
5450,750,453.0,56,1,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
5451,1973,227.0,45,2,2,1,1,1,0,1,36.99486182214457,21.366743561269978,D
5452,2000,450.0,69,3,2,1,1,0,0,1,30.058304914488353,15.139146507512537,D
5453,850,318.0,43,1,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
5454,800,406.71067341427886,50,1,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
5455,1900,290.0,60,2,2,1,1,1,0,0,30.058304914488353,15.139146507512537,D
5456,1600,665.0,67,3,2,1,2,1,0,1,30.058304914488353,15.139146507512537,D
5457,6000,3033.620902524203,313,4,5,4,4,1,0,1,41.880293863537645,28.60353166508718,B
5458,3000,1750.0,165,4,5,2,4,0,0,1,36.49060220000419,20.20899308334636,B
5459,4500,1625.0,190,3,4,3,3,0,0,1,33.50068376650558,17.87443028654088,B
5460,3800,1826.0,165,4,5,2,4,0,0,1,36.49060220000419,20.20899308334636,B
5461,3500,1490.0,140,3,3,1,3,0,0,1,31.98649897940333,14.386608380317087,B
5462,4000,1510.0,145,4,3,2,2,0,0,1,31.98649897940333,14.386608380317087,B
5463,5000,1539.9920062629203,150,4,5,2,3,0,0,1,34.69009028732308,18.39883468281598,B
5464,2900,1500.0,145,4,4,2,2,0,0,1,31.98649897940333,14.386608380317087,B
5465,4000,1580.0,145,4,3,2,2,0,0,1,31.98649897940333,14.386608380317087,B
5466,4000,1400.0,140,3,5,1,3,0,0,1,31.98649897940333,14.386608380317087,B
5467,3500,1600.0,165,4,4,3,2,0,0,1,36.49060220000419,20.20899308334636,B
5468,5000,2225.0,290,4,5,4,4,0,0,1,41.880293863537645,28.60353166508718,B
5469,1497,730.0,100,3,3,1,1,1,0,1,35.70183671780869,21.894769921815232,B
5470,2800,1318.993153891165,140,4,3,2,2,1,0,1,31.98649897940333,14.386608380317087,B
5471,2000,673.0,75,3,2,1,2,0,0,0,29.89023813563203,15.687458326582117,B
5472,1800,600.0,72,3,2,1,2,1,0,1,29.89023813563203,15.687458326582117,B
5473,1600,911.0,65,2,2,1,2,1,0,1,30.058304914488353,15.139146507512537,B
5474,1850,650.0,75,3,2,1,2,1,0,1,29.89023813563203,15.687458326582117,B
5475,2000,911.0,65,2,2,1,2,1,1,1,30.058304914488353,15.139146507512537,B
5476,9000,2280.0,574,4,1,4,4,0,0,1,41.880293863537645,28.60353166508718,B
5477,2600,1404.0,140,3,3,1,2,1,0,1,31.98649897940333,14.386608380317087,B
5478,3000,1469.0,145,3,5,2,2,0,0,1,31.98649897940333,14.386608380317087,B
5479,3000,1600.0,145,4,5,2,2,1,0,1,31.98649897940333,14.386608380317087,B
5480,3000,1200.0,140,4,4,2,2,0,0,1,31.98649897940333,14.386608380317087,B
5481,3500,1250.0,147,4,4,2,3,0,0,1,31.98649897940333,14.386608380317087,B
5482,1700,898.0,70,2,2,1,1,1,0,1,29.89023813563203,15.687458326582117,B
5483,2000,630.0,75,3,2,1,1,1,0,1,29.89023813563203,15.687458326582117,B
5484,1600,868.0,60,2,2,1,2,1,0,1,30.058304914488353,15.139146507512537,B
5485,2700,432.0,60,2,2,1,1,1,1,1,30.058304914488353,15.139146507512537,D
5486,2100,650.0,80,3,2,1,2,0,0,0,29.96586380462771,14.511229657479197,D
5487,2200,550.0,76,2,2,1,2,0,0,0,29.89023813563203,15.687458326582117,D
5488,2100,540.0,76,3,2,1,2,0,0,1,29.89023813563203,15.687458326582117,D
5489,3000,1000.0,112,3,3,1,3,1,1,1,31.98361367873975,16.256562568320263,D
5490,3400,1000.0,155,2,2,1,2,1,0,0,34.69009028732308,18.39883468281598,D
5491,5000,1100.0,120,3,4,1,3,1,1,1,32.40567356380175,15.23699701490716,D
5492,3200,550.0,74,3,3,1,2,0,1,1,29.89023813563203,15.687458326582117,D
5493,3100,1057.0,113,3,3,1,2,0,0,1,31.98361367873975,16.256562568320263,C
5494,2300,570.0,73,3,2,1,2,0,0,0,29.89023813563203,15.687458326582117,D
5495,2240,677.0,83,3,2,1,2,1,0,1,29.96586380462771,14.511229657479197,D
5496,3000,1368.0,133,3,4,3,2,0,1,0,33.524205866749334,19.112767705525528,C
5497,2800,800.0,77,3,2,1,2,0,0,0,29.89023813563203,15.687458326582117,D
5498,2900,550.0,79,3,2,1,2,1,1,0,29.89023813563203,15.687458326582117,D
5499,3100,400.0,60,2,2,1,1,1,1,1,30.058304914488353,15.139146507512537,D
5500,2500,918.0,98,3,2,1,2,0,0,1,31.010996311706176,17.639604246052702,D
5501,2600,607.0,68,3,2,1,2,0,0,0,30.058304914488353,15.139146507512537,D
5502,2000,800.0,60,2,2,1,2,0,0,1,30.058304914488353,15.139146507512537,D
5503,1200,577.0,55,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,D
5504,2801,600.0,82,3,2,1,2,0,0,0,29.96586380462771,14.511229657479197,C
5505,2350,650.0,76,2,2,1,2,0,0,1,29.89023813563203,15.687458326582117,D
5506,2600,805.7360288172367,83,3,2,1,1,1,0,1,29.96586380462771,14.511229657479197,D
5507,2700,714.0,78,3,2,1,2,0,1,0,29.89023813563203,15.687458326582117,D
5508,1250,550.0,50,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
5509,1600,554.0,62,2,2,1,1,0,0,1,30.058304914488353,15.139146507512537,D
5510,3300,821.7016416215371,80,3,3,1,2,1,0,1,29.96586380462771,14.511229657479197,D
5511,1350,782.8781784125874,89,2,2,1,1,0,0,0,29.96586380462771,14.511229657479197,D
5512,1800,610.0,62,2,2,1,1,0,0,1,30.058304914488353,15.139146507512537,D
