,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
41,0.15852727890014648,0.01063567595237553,0.0071948528289794925,0.0007717361054359132,0.8,0.1,5,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",-3881197.1109164264,-4245036.968024479,-3940945.5941923875,-5346018.757039495,-3980715.671762993,-4278782.820387156,547938.6352322923,54
42,0.342374324798584,0.10766176783955236,0.011639165878295898,0.004949517078432291,0.8,0.1,5,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",-4482220.0395823615,-5047310.918202818,-4079621.3738649543,-4970399.309248896,-3838767.3187928176,-4483663.79193837,476183.445293254,114
43,0.3751832485198975,0.05149507794675972,0.009009504318237304,0.0012836999867509085,0.8,0.1,5,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.9}",-4372063.239152028,-5239620.3443780495,-4219775.919598704,-5402339.85911699,-4071909.4052132973,-4661141.753491813,549468.2991647375,148
44,0.5961374759674072,0.12768945637433232,0.014194679260253907,0.004353434475602509,0.8,0.1,5,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",-3988548.6710577887,-4391939.720252036,-3944097.326525714,-5456971.521662966,-3987701.409990282,-4353851.729897757,575106.0811089219,77
45,0.26784472465515136,0.05211122880336044,0.010770511627197266,0.003690388290679779,0.8,0.1,7,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",-4504192.647451564,-4864601.868225422,-3965850.302028774,-4764884.060402329,-4028473.802395701,-4425600.536100758,369619.2959759523,99
46,0.17950162887573243,0.022283685687876496,0.007493114471435547,0.0013713530154377393,0.8,0.1,7,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.9}",-4230825.486666712,-5085770.606788012,-4126314.725200924,-4785423.908859295,-4283741.502952978,-4502415.246093584,369710.206846325,117
47,0.18837828636169435,0.03226331899818366,0.007520055770874024,0.0010267538513823269,0.8,0.1,7,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",-4134309.2108450886,-4793905.528270601,-3941978.3294512546,-4908776.700621297,-4553379.308271296,-4466469.815491907,373048.1933422,110
48,0.36915225982666017,0.10324910192888387,0.011342048645019531,0.0019923641737368512,0.8,0.1,7,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",-4826169.860215152,-5321093.106216283,-4284477.609161247,-4893045.913202568,-4017737.605390623,-4668504.818837175,463060.1051752124,150
49,0.3001427173614502,0.00508589828012914,0.009507513046264649,0.0011970193880049885,0.8,0.1,7,200,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.9}",-4334309.909223444,-5353629.095591456,-4409516.385630167,-5007859.994144003,-4288786.786299243,-4678820.434177663,425904.2569375349,152
50,0.37699260711669924,0.1022444898821975,0.009265708923339843,0.0011055920725160727,0.8,0.1,7,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",-4492269.43606346,-4982709.162702012,-4099964.2897488247,-5047644.186249394,-4606081.117004466,-4645733.638353632,345853.25160540495,144
51,0.4461649417877197,0.01649634826138644,0.010561037063598632,0.0008290232112171476,0.8,0.1,7,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",-4927311.304466742,-5435642.29957238,-4448042.570197198,-5042156.376498622,-4047128.557600851,-4780056.221667158,483236.9360121909,191
52,0.44571537971496583,0.02592827133381826,0.010614395141601562,0.001067569606076023,0.8,0.1,7,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.9}",-4401543.64813124,-5403564.304908131,-4528422.585193163,-4899418.446945204,-4280140.260242831,-4702617.849084114,407316.43393443566,159
53,0.426801061630249,0.006786559398361487,0.009976387023925781,0.002499955652899667,0.8,0.1,7,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",-4535126.235988766,-5071351.184693543,-4191651.776907425,-5123660.548999166,-4618677.504483121,-4708093.450214405,349077.94709130825,161
54,0.08908920288085938,0.014024625642500087,0.006944417953491211,0.0010152563659519916,0.8,0.2,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-3531531.3034122097,-5029519.286016115,-3656434.4059302458,-4856038.278039673,-4344274.512228977,-4283559.557125444,607734.5733861183,56
55,0.08607101440429688,0.007682918647526408,0.006701135635375976,0.0007247954073646074,0.8,0.2,3,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",-3868354.728327656,-5184416.228562257,-3816706.392991282,-4957253.996727118,-4433091.738546343,-4451964.617030931,554312.6228786688,106
56,0.07103357315063477,0.0009559245098900908,0.006633281707763672,0.0012458187195156373,0.8,0.2,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-3460621.053350294,-4337878.503562158,-3547292.906992371,-4241595.576130847,-4242821.782805083,-3966041.9645681516,379894.8125669654,2
57,0.13438115119934083,0.002771863418116881,0.007392597198486328,0.0012819666513578074,0.8,0.2,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",-3885798.884649647,-5256724.231446977,-3991148.398760484,-5074568.570122632,-4202907.673931458,-4482229.551782239,570196.1894774354,113
58,0.14558749198913573,0.011433074426594858,0.008171892166137696,0.0011334706873728864,0.8,0.2,3,200,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.9}",-4023091.259112695,-5098298.401961308,-3996624.6582446094,-5374843.72341828,-4179940.434707321,-4534559.695488842,583199.3591542802,124
59,0.1611945629119873,0.03959610179723059,0.007786893844604492,0.0010348281578159246,0.8,0.2,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-3473914.4889277993,-4376793.121726913,-3487714.97443258,-4913027.546190406,-4320407.857393798,-4114371.5977342995,557144.7123148707,22
60,0.19396820068359374,0.018128019129111682,0.007549667358398437,0.0010121235105084252,0.8,0.2,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-3954883.1130255177,-5572234.40443068,-3932361.688535074,-5190808.913624775,-4056842.127363347,-4541426.049395879,697721.6577594327,125
61,0.1813828945159912,0.0031647689733695457,0.007622671127319336,0.0004384173550359231,0.8,0.2,3,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",-4255314.291149994,-5463309.839540347,-4197869.796541527,-5542802.031195336,-4116996.4923377545,-4715258.490152992,645223.4152825689,166
62,0.1599437713623047,0.0013723133782925024,0.0068381309509277345,0.0007631464081451289,0.8,0.2,3,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-3629426.8344603134,-4479906.233651551,-3547499.0242631887,-5084630.795500536,-4338859.26408608,-4216064.430392334,571002.9719992279,39
63,0.09806432723999023,0.0023502444576434136,0.006800985336303711,0.000749192767613869,0.8,0.2,5,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-4669293.604024668,-5208706.373700046,-4549268.884790904,-4517208.075387985,-3977441.284763766,-4584383.644533473,392711.90531976835,132
64,0.09811787605285645,0.0015778768482461426,0.00655512809753418,0.00047119940551918957,0.8,0.2,5,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.9}",-4227972.016698298,-5012319.571032203,-4245399.603134967,-4835184.786114157,-4099668.1410622685,-4484108.823608378,366781.6024102159,115
65,0.09833707809448242,0.011749226747517732,0.007614850997924805,0.000532478142640021,0.8,0.2,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-4090058.1553788385,-4226214.554184799,-3865602.098627047,-5268327.800176032,-4396021.099663226,-4369244.741605988,481897.50275928946,84
66,0.1964122772216797,0.015846124952670793,0.007336091995239258,0.00037826351192815925,0.8,0.2,5,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",-4846240.664003791,-6087055.300877337,-4954499.892944832,-4913441.316983764,-3816499.554833882,-4923547.345928721,719213.7495980923,210
